startTime,endTime,duration,annotation
2014-10-15T13:24:04.231Z,2014-10-15T13:24:50.233Z,46.002,home activity;household chores;preparing meals/cooking/washing dishes;5035 kitchen activity general cooking/washing/dishes/cleaning up
2014-10-15T13:25:38.234Z,2014-10-15T13:27:56.240Z,138.006,home activity;miscellaneous;walking;17150 walking household without observable loads
2014-10-15T13:28:21.241Z,2014-10-15T13:30:18.246Z,117.005,home activity;miscellaneous;standing;9070 standing reading or without observable/identifiable activities
2014-10-15T13:30:42.247Z,2014-10-15T13:45:44.276Z,902.029,home activity;miscellaneous;sitting;9030 sitting desk entertainment/hobby (with or without eating at the same time)
2014-10-15T13:46:08.277Z,2014-10-15T13:49:37.285Z,209.008,home activity;miscellaneous;sitting;9060 sitting/lying reading or without observable/identifiable activities
2014-10-15T13:50:00.286Z,2014-10-15T13:58:07.305Z,487.019,home activity;miscellaneous;sitting;7010 sitting/lying and watching television with TV on as the primary activity
2014-10-15T13:58:30.306Z,2014-10-15T14:03:09.317Z,279.011,home activity;miscellaneous;sitting;9055 sitting/lying talking in person/using a mobile phone/smartphone/tablet or talking on the phone/computer (skype chatting)
2014-10-15T14:03:32.318Z,2014-10-15T14:17:02.352Z,810.034,uncodeable;0002 image dark/blurred/obscured
2014-10-15T14:17:47.353Z,2014-10-15T14:18:20.354Z,33.001,home activity;miscellaneous;walking;17150 walking household without observable loads
2014-10-15T14:18:46.355Z,2014-10-15T14:21:38.362Z,172.007,transportation;walking;17250 walking as the single means to a destination not to work or class
2014-10-15T14:22:03.363Z,2014-10-15T14:23:13.366Z,70.003,transportation;waiting;7021 sitting
2014-10-15T14:23:37.367Z,2014-10-15T14:28:28.378Z,291.011,uncodeable;0002 image dark/blurred/obscured
2014-10-15T14:29:15.379Z,2014-10-15T14:32:52.388Z,217.009,transportation;walking;17250 walking as the single means to a destination not to work or class
2014-10-15T14:33:16.389Z,2014-10-15T14:34:57.393Z,101.004,home activity;miscellaneous;walking;17150 walking household without observable loads
2014-10-15T14:35:24.394Z,2014-10-15T14:36:13.396Z,49.002,home activity;household chores;preparing meals/cooking/washing dishes;5035 kitchen activity general cooking/washing/dishes/cleaning up
2014-10-15T14:36:37.397Z,2014-10-15T14:37:26.399Z,49.002,home activity;miscellaneous;standing;9020 standing writing/drawing/painting
2014-10-15T14:37:51.400Z,2014-10-15T14:51:23.426Z,812.026,home activity;miscellaneous;sitting;9030 sitting desk entertainment/hobby (with or without eating at the same time)
2014-10-15T14:51:48.427Z,2014-10-15T14:56:26.438Z,278.011,home activity;miscellaneous;walking;17150 walking household without observable loads
2014-10-15T14:56:49.439Z,2014-10-15T15:03:39.457Z,410.018,uncodeable;0002 image dark/blurred/obscured
2014-10-15T15:04:06.458Z,2014-10-15T15:05:40.462Z,94.004,home activity;miscellaneous;standing;9070 standing reading or without observable/identifiable activities
2014-10-15T15:06:03.463Z,2014-10-15T15:18:03.493Z,720.03,home activity;household chores;preparing meals/cooking/washing dishes;5035 kitchen activity general cooking/washing/dishes/cleaning up
2014-10-15T15:18:28.494Z,2014-10-15T15:19:40.496Z,72.002,home activity;miscellaneous;walking;5147 walking moving away light items (pens/papers/keys not included)
2014-10-15T15:20:30.497Z,2014-10-15T15:24:48.508Z,258.011,home activity;miscellaneous;sitting;9060 sitting/lying reading or without observable/identifiable activities
2014-10-15T15:25:34.509Z,2014-10-15T15:27:53.515Z,139.006,home activity;miscellaneous;standing;9070 standing reading or without observable/identifiable activities
2014-10-15T15:28:16.516Z,2014-10-15T15:32:58.528Z,282.012,home activity;miscellaneous;sitting;9060 sitting/lying reading or without observable/identifiable activities
2014-10-15T15:33:22.529Z,2014-10-15T15:35:40.535Z,138.006,uncodeable;0002 image dark/blurred/obscured
2014-10-15T15:36:25.536Z,2014-10-15T15:38:02.540Z,97.004,home activity;miscellaneous;standing;9070 standing reading or without observable/identifiable activities
2014-10-15T15:39:10.541Z,2014-10-15T15:40:32.544Z,82.003,home activity;miscellaneous;sitting;9060 sitting/lying reading or without observable/identifiable activities
2014-10-15T15:40:56.545Z,2014-10-15T15:43:49.552Z,173.007,home activity;miscellaneous;sitting;7010 sitting/lying and watching television with TV on as the primary activity
2014-10-15T15:44:12.553Z,2014-10-15T15:51:12.570Z,420.017,home activity;miscellaneous;sitting;9060 sitting/lying reading or without observable/identifiable activities
2014-10-15T15:51:39.571Z,2014-10-15T15:53:34.574Z,115.003,home activity;miscellaneous;sitting;7010 sitting/lying and watching television with TV on as the primary activity
2014-10-15T15:53:59.575Z,2014-10-15T16:12:06.613Z,1087.038,home activity;miscellaneous;sitting;9030 sitting desk entertainment/hobby (with or without eating at the same time)
2014-10-15T16:13:01.614Z,2014-10-15T16:15:07.618Z,126.004,uncodeable;0002 image dark/blurred/obscured
2014-10-15T16:15:42.619Z,2014-10-15T16:17:16.622Z,94.003,home activity;miscellaneous;sitting;9030 sitting desk entertainment/hobby (with or without eating at the same time)
2014-10-15T16:17:39.623Z,2014-10-15T17:02:45.732Z,2706.109,home activity;household chores;preparing meals/cooking/washing dishes;5035 kitchen activity general cooking/washing/dishes/cleaning up
2014-10-15T17:03:10.733Z,2014-10-15T17:03:55.735Z,45.002,home activity;leisure;activities for maintenance of a household;miscellaneous;9100 social activities involving sitting eating relaxing talking with more than one person
2014-10-15T17:04:18.736Z,2014-10-15T17:05:03.738Z,45.002,uncodeable;0002 image dark/blurred/obscured
2014-10-15T17:05:27.739Z,2014-10-15T17:11:41.755Z,374.016,home activity;miscellaneous;sitting;9060 sitting/lying reading or without observable/identifiable activities
2014-10-15T17:12:25.756Z,2014-10-15T17:13:34.758Z,69.002,home activity;miscellaneous;walking;17150 walking household without observable loads
2014-10-15T17:13:57.759Z,2014-10-15T17:15:05.762Z,68.003,home activity;miscellaneous;sitting;9060 sitting/lying reading or without observable/identifiable activities
2014-10-15T17:16:12.763Z,2014-10-15T17:20:11.773Z,239.01,home activity;leisure;activities for maintenance of a household;miscellaneous;9100 social activities involving sitting eating relaxing talking with more than one person
2014-10-15T17:20:36.774Z,2014-10-15T17:22:34.779Z,118.005,home activity;miscellaneous;sitting;9060 sitting/lying reading or without observable/identifiable activities
2014-10-15T17:22:56.780Z,2014-10-15T17:24:05.782Z,69.002,home activity;household chores;preparing meals/cooking/washing dishes;5035 kitchen activity general cooking/washing/dishes/cleaning up
2014-10-15T17:24:29.783Z,2014-10-15T17:25:14.785Z,45.002,home activity;miscellaneous;walking;17150 walking household without observable loads
2014-10-15T17:25:37.786Z,2014-10-15T17:29:14.795Z,217.009,uncodeable;0002 image dark/blurred/obscured
2014-10-15T17:29:38.796Z,2014-10-15T17:33:14.805Z,216.009,home activity;miscellaneous;standing;9070 standing reading or without observable/identifiable activities
2014-10-15T17:33:37.806Z,2014-10-15T17:36:30.811Z,173.005,home activity;miscellaneous;walking;17150 walking household without observable loads
2014-10-15T17:36:53.812Z,2014-10-15T17:39:05.818Z,132.006,uncodeable;0002 image dark/blurred/obscured
2014-10-15T17:40:37.819Z,2014-10-15T17:50:37.837Z,600.018,home activity;miscellaneous;sitting;5080 sitting non-desk work (with or without eating at the same time)
2014-10-15T17:51:02.838Z,2014-10-15T18:32:01.914Z,2459.076,home activity;miscellaneous;sitting;5080 sitting non-desk work (with or without eating at the same time)
2014-10-15T18:32:48.915Z,2014-10-15T18:33:36.917Z,48.002,home activity;miscellaneous;standing;9020 standing writing/drawing/painting
2014-10-15T18:34:21.918Z,2014-10-15T18:35:07.920Z,46.002,home activity;miscellaneous;sitting;9060 sitting/lying reading or without observable/identifiable activities
2014-10-15T18:35:30.921Z,2014-10-15T18:36:42.924Z,72.003,home activity;miscellaneous;walking;17150 walking household without observable loads
2014-10-15T18:37:07.925Z,2014-10-15T18:50:03.955Z,776.03,home activity;child/elderly/pet care;child care;5188 reclining with baby
2014-10-15T18:50:30.956Z,2014-10-15T18:57:49.973Z,439.017,home activity;miscellaneous;sitting;7010 sitting/lying and watching television with TV on as the primary activity
2014-10-15T18:58:12.974Z,2014-10-15T19:01:58.983Z,226.009,home activity;household chores;preparing meals/cooking/washing dishes;5035 kitchen activity general cooking/washing/dishes/cleaning up
2014-10-15T19:02:23.984Z,2014-10-15T19:05:49.991Z,206.007,home activity;miscellaneous;sitting;9060 sitting/lying reading or without observable/identifiable activities
2014-10-15T19:06:35.992Z,2014-10-15T19:49:53.081Z,2597.089,home activity;miscellaneous;sitting;9030 sitting desk entertainment/hobby (with or without eating at the same time)
2014-10-15T19:50:18.082Z,2014-10-15T19:51:27.084Z,69.002,uncodeable;0002 image dark/blurred/obscured
2014-10-15T19:52:00.085Z,2014-10-15T20:15:25.134Z,1405.049,home activity;miscellaneous;sitting;9030 sitting desk entertainment/hobby (with or without eating at the same time)
2014-10-15T20:15:50.135Z,2014-10-15T20:18:36.142Z,166.007,uncodeable;0002 image dark/blurred/obscured
2014-10-15T20:19:00.143Z,2014-10-15T20:20:09.146Z,69.003,home activity;miscellaneous;sitting;7010 sitting/lying and watching television with TV on as the primary activity
2014-10-15T20:20:32.147Z,2014-10-15T20:21:30.149Z,58.002,home activity;miscellaneous;sitting;9060 sitting/lying reading or without observable/identifiable activities
2014-10-15T20:21:53.150Z,2014-10-15T20:25:32.159Z,219.009,home activity;miscellaneous;sitting;7010 sitting/lying and watching television with TV on as the primary activity
2014-10-15T20:25:55.160Z,2014-10-15T20:29:07.168Z,192.008,uncodeable;0002 image dark/blurred/obscured
2014-10-15T20:29:31.169Z,2014-10-15T20:43:17.197Z,826.028,home activity;miscellaneous;sitting;9060 sitting/lying reading or without observable/identifiable activities
2014-10-15T20:44:02.198Z,2014-10-15T20:47:48.207Z,226.009,home activity;miscellaneous;sitting;7010 sitting/lying and watching television with TV on as the primary activity
2014-10-15T20:48:13.208Z,2014-10-15T20:49:19.210Z,66.002,uncodeable;0002 image dark/blurred/obscured
2014-10-15T20:49:42.211Z,2014-10-15T21:23:02.282Z,2000.071,home activity;miscellaneous;sitting;7010 sitting/lying and watching television with TV on as the primary activity
2014-10-15T21:23:26.283Z,2014-10-15T21:25:02.287Z,96.004,home activity;miscellaneous;walking;17150 walking household without observable loads
2014-10-15T21:25:26.288Z,2014-10-15T21:27:13.292Z,107.004,home activity;miscellaneous;standing;9020 standing writing/drawing/painting
